      Date,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env
 2021/04/20,126,42,14,0,0,0,0,0,0,0,0,0
 2021/04/20,63,21,0,0,0,0,0,0,0,0,0,0
 2021/04/20,72,24,0,0,0,0,0,0,0,0,0,0
 2021/04/20,51,17,3,0,0,0,0,0,0,0,0,0
 2021/04/20,72,24,3,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,17,3,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,3,0,0,0,0,0,0,0,0,0
 2021/04/20,48,16,3,3,3,0,0,0,1,0,0,1
 2021/04/20,36,12,6,6,3,0,0,0,2,0,0,2
 2021/04/20,27,9,6,6,3,3,0,0,3,0,0,3
 2021/04/20,18,3,3,3,3,3,0,0,1,0,0,1
 2021/04/20,39,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,21,7,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,9,3,3,3,0,0,0,0,0,0,0
 2021/04/20,18,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,16,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,3,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,165,51,10,0,0,0,0,1,1,0,1,1
 2021/04/20,231,69,13,0,0,0,1,1,1,1,1,1
 2021/04/20,447,134,27,13,13,6,2,3,13,2,3,13
 2021/04/20,264,88,30,16,16,9,1,2,14,1,2,14
 2021/04/20,102,34,9,3,3,3,0,0,3,0,0,3
 2021/04/20,279,75,6,0,0,0,1,1,1,1,1,1
 2021/04/20,597,192,34,0,0,0,4,5,5,4,5,5
 2021/04/20,816,253,66,12,3,3,3,8,11,3,8,11
 2021/04/20,378,126,39,13,0,0,1,4,5,1,4,5
 2021/04/20,399,133,35,9,0,0,1,3,4,1,3,4
 2021/04/20,339,110,22,6,6,3,1,1,6,1,1,6
 2021/04/20,372,117,29,9,6,3,1,2,8,1,2,8
 2021/04/20,240,69,16,3,0,0,0,0,1,0,0,1
 2021/04/20,204,64,19,3,3,3,1,1,4,1,1,4
 2021/04/20,174,58,22,6,3,3,0,0,4,0,0,4
 2021/04/20,120,40,13,3,0,0,0,0,1,0,0,1
 2021/04/20,162,51,10,0,0,0,0,0,0,0,0,0
 2021/04/20,144,44,20,6,6,0,0,0,3,0,0,3
 2021/04/20,153,51,16,3,3,0,0,0,2,0,0,2
 2021/04/20,174,58,3,0,0,0,0,0,0,0,0,0
 2021/04/20,195,65,3,0,0,0,0,0,0,0,0,0
 2021/04/20,120,40,6,3,3,3,0,0,2,0,0,2
 2021/04/20,348,116,20,9,6,6,1,2,7,1,2,7
 2021/04/20,321,107,17,6,3,3,1,2,5,1,2,5
 2021/04/20,534,178,13,0,0,0,4,4,4,4,4,4
 2021/04/20,183,61,19,0,0,0,0,1,1,0,1,1
 2021/04/20,96,29,19,9,3,0,0,0,3,0,0,3
 2021/04/20,75,25,19,12,6,3,0,1,6,0,1,6
 2021/04/20,48,16,6,3,3,3,0,0,2,0,0,2
 2021/04/20,69,23,6,3,3,3,0,0,2,0,0,2
 2021/04/20,30,10,3,3,3,3,0,0,1,0,0,1
 2021/04/20,84,28,6,0,0,0,0,0,0,0,0,0
 2021/04/20,90,30,6,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,93,31,10,7,7,3,0,0,4,0,0,4
 2021/04/20,30,10,10,7,7,3,0,0,5,0,0,5
 2021/04/20,81,27,3,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,12,3,0,0,0,0,0,0,0,0,0
 2021/04/20,69,19,0,0,0,0,0,0,0,0,0,0
 2021/04/20,48,16,3,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,3,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,21,7,0,0,0,0,0,0,0,0,0,0
 2021/04/20,42,14,0,0,0,0,0,0,0,0,0,0
 2021/04/20,21,7,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,3,3,3,0,0,0,0,0,0,0
 2021/04/20,9,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,21,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,54,18,3,3,3,3,0,0,2,0,0,2
 2021/04/20,222,74,6,3,3,3,0,0,3,0,0,3
 2021/04/20,219,73,7,3,3,0,1,1,3,1,1,3
 2021/04/20,183,61,10,3,3,0,0,0,2,0,0,2
 2021/04/20,111,37,0,0,0,0,0,0,0,0,0,0
 2021/04/20,174,58,10,3,3,3,0,0,2,0,0,2
 2021/04/20,345,115,19,6,6,6,1,1,6,1,1,6
 2021/04/20,474,151,26,6,6,6,2,3,9,2,3,9
 2021/04/20,420,133,30,0,0,0,1,2,2,1,2,2
 2021/04/20,333,111,23,0,0,0,1,2,2,1,2,2
 2021/04/20,267,86,10,0,0,0,0,1,1,0,1,1
 2021/04/20,387,129,10,6,6,6,1,1,7,1,1,7
 2021/04/20,354,115,16,6,6,3,1,1,6,1,1,6
 2021/04/20,423,135,12,0,0,0,1,2,2,1,2,2
 2021/04/20,324,108,9,0,0,0,1,1,1,1,1,1
 2021/04/20,150,50,6,0,0,0,0,0,0,0,0,0
 2021/04/20,294,94,20,6,6,3,0,1,5,0,1,5
 2021/04/20,303,97,17,6,6,3,0,1,5,0,1,5
 2021/04/20,303,94,20,6,6,3,0,1,5,0,1,5
 2021/04/20,390,119,27,3,3,3,2,2,5,2,2,5
 2021/04/20,156,48,10,0,0,0,0,0,0,0,0,0
 2021/04/20,177,56,6,0,0,0,0,0,0,0,0,0
 2021/04/20,108,33,3,0,0,0,0,0,0,0,0,0
 2021/04/20,87,29,6,6,6,3,0,0,3,0,0,3
 2021/04/20,90,27,3,3,3,0,0,0,2,0,0,2
 2021/04/20,186,52,10,3,3,3,0,0,2,0,0,2
 2021/04/20,231,66,16,6,6,3,0,0,4,0,0,4
 2021/04/20,81,27,12,3,3,3,0,0,2,0,0,2
 2021/04/20,27,9,6,6,6,6,0,0,5,0,0,5
 2021/04/20,111,37,9,9,9,9,0,0,7,0,0,7
 2021/04/20,27,9,6,6,6,3,0,0,3,0,0,3
 2021/04/20,18,6,3,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,6,0,0,0,0,0,0,0,0,0
 2021/04/20,147,49,12,0,0,0,0,0,0,0,0,0
 2021/04/20,126,42,6,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,21,7,0,0,0,0,0,0,0,0,0,0
 2021/04/20,84,24,0,0,0,0,0,0,0,0,0,0
 2021/04/20,93,27,6,0,0,0,0,0,0,0,0,0
 2021/04/20,114,38,6,0,0,0,0,0,0,0,0,0
 2021/04/20,51,17,3,3,3,0,0,0,1,0,0,1
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,3,3,3,3,0,0,1,0,0,1
 2021/04/20,57,19,6,3,3,3,0,0,2,0,0,2
 2021/04/20,18,6,3,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,21,7,0,0,0,0,0,0,0,0,0,0
 2021/04/20,21,7,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,21,7,0,0,0,0,0,0,0,0,0,0
 2021/04/20,21,7,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,75,25,0,0,0,0,0,0,0,0,0,0
 2021/04/20,75,25,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,21,7,0,0,0,0,0,0,0,0,0,0
 2021/04/20,81,27,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,0,0,0,0,0,0,0,0,0,0
 2021/04/20,198,66,10,10,7,0,0,0,6,0,0,6
 2021/04/20,264,88,16,10,7,0,0,0,6,0,0,6
 2021/04/20,453,147,19,3,3,3,2,3,6,2,3,6
 2021/04/20,390,127,12,3,3,3,1,1,4,1,1,4
 2021/04/20,411,137,26,6,3,0,1,2,5,1,2,5
 2021/04/20,225,75,23,9,6,0,0,0,5,0,0,5
 2021/04/20,453,151,40,3,0,0,1,4,4,1,4,4
 2021/04/20,300,93,13,3,3,3,1,2,4,1,2,4
 2021/04/20,519,159,22,9,9,6,2,3,10,2,3,10
 2021/04/20,651,202,26,9,9,3,3,3,10,3,3,10
 2021/04/20,333,104,10,3,3,0,1,1,3,1,1,3
 2021/04/20,312,104,17,6,6,6,1,2,8,1,2,8
 2021/04/20,468,149,33,15,15,9,2,3,16,2,3,16
 2021/04/20,357,109,13,6,6,3,1,1,5,1,1,5
 2021/04/20,402,127,19,3,0,0,1,2,2,1,2,2
 2021/04/20,264,84,12,6,3,3,0,1,4,0,1,4
 2021/04/20,435,142,12,6,6,6,1,2,7,1,2,7
 2021/04/20,417,136,12,6,6,3,1,1,6,1,1,6
 2021/04/20,102,34,6,0,0,0,0,0,0,0,0,0
 2021/04/20,120,40,3,0,0,0,0,0,0,0,0,0
 2021/04/20,78,26,3,0,0,0,0,0,0,0,0,0
 2021/04/20,93,31,10,0,0,0,0,0,0,0,0,0
 2021/04/20,159,53,6,3,3,0,0,0,2,0,0,2
 2021/04/20,183,61,10,6,6,3,0,0,5,0,0,5
 2021/04/20,111,37,10,3,3,3,0,0,3,0,0,3
 2021/04/20,168,52,0,0,0,0,1,1,1,1,1,1
 2021/04/20,150,42,0,0,0,0,0,0,0,0,0,0
 2021/04/20,120,33,6,0,0,0,0,0,0,0,0,0
 2021/04/20,129,40,10,0,0,0,0,0,0,0,0,0
 2021/04/20,60,20,10,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,3,0,0,0,0,0,0,0,0,0
 2021/04/20,30,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,3,3,3,3,0,0,1,0,0,1
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,78,26,0,0,0,0,0,0,0,0,0,0
 2021/04/20,51,17,0,0,0,0,0,0,0,0,0,0
 2021/04/20,63,21,0,0,0,0,0,0,0,0,0,0
 2021/04/20,51,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,39,13,3,3,3,0,0,0,2,0,0,2
 2021/04/20,39,13,3,3,3,0,0,0,1,0,0,1
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,18,6,3,3,3,3,0,0,2,0,0,2
 2021/04/20,39,13,6,3,3,3,0,0,1,0,0,1
 2021/04/20,426,138,19,3,3,0,2,2,4,2,2,4
 2021/04/20,453,139,13,0,0,0,1,2,2,1,2,2
 2021/04/20,156,44,3,3,0,0,0,0,0,0,0,0
 2021/04/20,249,75,27,3,0,0,0,0,2,0,0,2
 2021/04/20,198,66,17,3,3,3,1,1,4,1,1,4
 2021/04/20,315,97,12,3,3,3,0,1,3,0,1,3
 2021/04/20,345,111,30,0,0,0,0,2,2,0,2,2
 2021/04/20,324,108,24,3,0,0,1,3,3,1,3,3
 2021/04/20,303,101,9,3,0,0,0,1,1,0,1,1
 2021/04/20,270,90,6,3,3,3,0,0,3,0,0,3
 2021/04/20,171,54,9,6,3,3,0,0,3,0,0,3
 2021/04/20,360,116,19,6,6,0,0,1,5,0,1,5
 2021/04/20,240,80,25,3,3,0,0,0,2,0,0,2
 2021/04/20,177,59,13,0,0,0,0,0,0,0,0,0
 2021/04/20,315,105,16,0,0,0,0,1,1,0,1,1
 2021/04/20,339,113,16,3,3,3,1,1,4,1,1,4
 2021/04/20,243,81,17,6,3,3,0,0,4,0,0,4
 2021/04/20,240,80,30,9,6,3,0,0,6,0,0,6
 2021/04/20,246,82,20,9,9,0,0,0,6,0,0,6
 2021/04/20,216,72,20,9,6,0,0,1,5,0,1,5
 2021/04/20,336,109,16,9,6,0,0,2,5,0,2,5
 2021/04/20,291,94,13,3,3,0,0,0,2,0,0,2
 2021/04/20,183,61,13,0,0,0,0,0,0,0,0,0
 2021/04/20,168,49,0,0,0,0,0,0,0,0,0,0
 2021/04/20,168,49,6,6,3,0,0,0,2,0,0,2
 2021/04/20,114,38,6,3,0,0,0,0,1,0,0,1
 2021/04/20,39,13,6,3,3,3,0,0,1,0,0,1
 2021/04/20,51,17,3,3,3,0,0,0,1,0,0,1
 2021/04/20,102,34,3,3,3,0,0,0,1,0,0,1
 2021/04/20,48,16,3,3,3,0,0,0,1,0,0,1
 2021/04/20,48,16,3,3,3,0,0,0,0,0,0,0
 2021/04/20,21,7,0,0,0,0,0,0,0,0,0,0
 2021/04/20,21,7,3,3,0,0,0,0,0,0,0,0
 2021/04/20,27,9,6,3,3,3,0,0,1,0,0,1
 2021/04/20,48,16,6,6,6,3,0,0,3,0,0,3
 2021/04/20,51,13,0,0,0,0,0,0,0,0,0,0
 2021/04/20,42,10,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,21,7,0,0,0,0,0,0,0,0,0,0
 2021/04/20,21,7,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,174,58,0,0,0,0,0,0,0,0,0,0
 2021/04/20,174,58,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,3,3,3,0,0,0,0,0,0,0
 2021/04/20,60,20,3,3,3,0,0,0,1,0,0,1
 2021/04/20,51,17,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,7,7,7,0,0,0,3,0,0,3
 2021/04/20,42,14,7,7,7,0,0,0,3,0,0,3
 2021/04/20,21,7,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,21,7,3,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,3,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,30,10,6,6,3,0,0,0,2,0,0,2
 2021/04/20,30,10,6,6,3,0,0,0,2,0,0,2
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,129,43,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,150,46,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,3,3,3,3,0,0,1,0,0,1
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,21,7,0,0,0,0,0,0,0,0,0,0
 2021/04/20,78,26,0,0,0,0,0,0,0,0,0,0
 2021/04/20,27,9,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,0,0,0,0,0,0,0,0,0,0,0,0
 2021/04/20,9,3,0,0,0,0,0,0,0,0,0,0
